player_id,名前,年度,所属球団,登板,勝利,敗戦,セーブ,ホールド,HP,完投,完封,無四球,勝率,打者,投球回,安打,本塁打,四球,死球,三振,暴投,ボーク,失点,自責点,防御率,投手WAR,FIP,WHIP,K/BB,K-BB%,K/9,BB/9,ランク
71675135,益田　直也,2025,千葉ロッテ,22,1,4,5,2,3,0,0,0,0.2,89,20.2,19,1,8,1,17,2,0,10,10,4.35,0.18,3.41,1.31,2.12,10.1,7.4,3.92,B
71775159,木村　優人,2025,千葉ロッテ,22,3,2,1,5,6,2,1,0,0.6,281,68,57,7,18,2,50,0,0,34,25,3.31,0.25,3.87,1.1,2.78,11.4,6.62,2.65,B
73175157,宮﨑　颯,2025,福岡ソフトバンク,2,0,0,0,0,0,0,0,0,0,9,2,3,0,0,0,2,0,0,0,0,0,0.07,1.12,1.5,2.0,22.2,9.0,0.0,B
81385159,大谷　輝龍,2024,千葉ロッテ,1,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,3,0,0,0,0,0,0.08,-2.88,1.0,3.0,75.0,27.0,0.0,B
81685150,廣池　康志郎,2025,千葉ロッテ,18,1,3,0,4,5,0,0,0,0.25,87,20.1,21,4,6,0,20,0,0,11,11,4.87,-0.09,4.6,1.33,3.33,16.1,8.85,2.66,B
83385157,吉川　悠斗,2025,千葉ロッテ,2,1,0,0,0,0,0,0,0,1,41,9,5,1,6,2,6,1,0,7,6,6,-0.17,5.9,1.22,1.0,0.0,6.0,8.0,B
91595157,菊地　吏玖,2023,千葉ロッテ,1,0,1,0,0,0,0,0,0,0,22,4,7,1,3,0,0,2,0,4,1,2.25,-0.2,8.62,2.5,0.0,-13.6,0.0,6.75,B
91595157,菊地　吏玖,2024,千葉ロッテ,20,1,0,1,2,3,0,0,0,1,97,24,21,3,5,2,27,0,0,6,6,2.25,0.22,3.37,1.08,5.4,22.7,10.12,2.62,B
91595157,菊地　吏玖,2025,千葉ロッテ,21,0,1,0,0,0,0,0,0,0,108,23.2,24,6,13,0,19,2,0,14,14,5.32,-0.59,6.46,1.56,1.46,5.6,7.23,4.94,B
91695159,早坂　響,2025,千葉ロッテ,9,0,0,0,0,0,0,0,0,0,51,11,12,1,8,0,4,2,0,9,9,7.36,-0.19,5.76,1.82,0.5,-7.8,3.27,6.55,B
1005137,東浜　巨,2013,福岡ソフトバンク,5,3,1,0,0,0,1,1,1,0.75,120,28.2,27,4,9,1,25,0,0,15,9,2.83,-0.01,4.24,1.26,2.78,13.3,7.85,3.14,B
1005137,東浜　巨,2014,福岡ソフトバンク,7,2,2,0,0,0,0,0,0,0.5,161,35.1,35,3,23,1,30,2,0,17,15,3.82,-0.14,4.56,1.64,1.3,4.3,7.64,6.11,B
1005137,東浜　巨,2015,福岡ソフトバンク,6,1,2,0,0,0,0,0,0,0.333,135,28,34,2,17,1,23,0,0,15,15,4.82,-0.04,4.33,1.82,1.35,4.4,7.39,5.79,B
1005137,東浜　巨,2016,福岡ソフトバンク,23,9,6,0,0,0,0,0,0,0.6,545,135,113,13,37,2,100,1,0,49,45,3,0.66,3.76,1.11,2.7,11.6,6.67,2.6,B
1005137,東浜　巨,2017,福岡ソフトバンク,24,16,5,0,0,0,2,1,0,0.762,637,160,135,17,44,1,139,2,0,48,47,2.64,1.05,3.61,1.12,3.16,14.9,7.82,2.53,B
1005137,東浜　巨,2018,福岡ソフトバンク,17,7,5,0,0,0,2,0,0,0.583,425,103,91,15,32,3,83,1,0,42,38,3.32,-0.25,4.42,1.19,2.59,12.0,7.25,3.06,B
1005137,東浜　巨,2019,福岡ソフトバンク,7,2,2,0,0,0,0,0,0,0.5,158,35.1,36,5,23,1,26,2,0,26,25,6.37,-0.52,5.53,1.67,1.13,1.9,6.62,6.11,B
1005137,東浜　巨,2020,福岡ソフトバンク,19,9,2,0,0,0,0,0,0,0.818,479,119,83,10,49,2,102,2,0,32,31,2.34,0.55,3.78,1.11,2.08,11.1,7.71,3.86,B
1005137,東浜　巨,2021,福岡ソフトバンク,14,4,4,0,0,0,0,0,0,0.5,326,75.1,85,7,22,3,61,0,0,36,31,3.7,0.42,3.7,1.42,2.77,12.0,7.29,2.99,B
1005137,東浜　巨,2022,福岡ソフトバンク,23,10,6,0,0,0,1,1,0,0.625,542,136,114,14,37,1,94,3,0,47,47,3.11,0.43,3.91,1.11,2.54,10.5,6.22,2.51,B
1005137,東浜　巨,2023,福岡ソフトバンク,17,6,7,0,0,0,0,0,0,0.462,428,99.2,114,6,24,0,73,1,0,50,50,4.52,1.15,3.16,1.38,3.04,11.4,6.59,2.17,B
1005137,東浜　巨,2024,福岡ソフトバンク,11,3,2,0,0,0,0,0,0,0.6,232,56,53,7,11,1,39,0,0,22,21,3.38,0.13,4.0,1.14,3.55,12.1,6.27,1.93,B
1005137,東浜　巨,2025,福岡ソフトバンク,7,4,2,0,0,1,0,0,0,0.667,132,32.1,30,2,5,0,19,0,0,11,9,2.51,0.35,3.21,1.08,3.8,10.6,5.29,1.39,B
1205138,中村　稔弥,2019,千葉ロッテ,10,1,1,0,3,4,0,0,0,0.5,103,25,23,2,8,1,21,3,2,12,12,4.32,0.18,3.56,1.24,2.62,12.6,7.56,3.24,B
1205138,中村　稔弥,2020,千葉ロッテ,16,2,5,0,0,0,0,0,0,0.286,278,64,61,11,31,0,40,4,0,41,34,4.78,-0.97,5.56,1.44,1.29,3.2,5.62,4.36,B
1205138,中村　稔弥,2021,千葉ロッテ,14,0,2,0,0,0,0,0,0,0,172,38,40,3,18,1,27,3,2,19,13,3.08,-0.01,4.23,1.53,1.5,5.2,6.39,4.5,B
1205138,中村　稔弥,2022,千葉ロッテ,10,0,0,0,1,1,0,0,0,0,64,12.1,17,0,9,1,10,1,0,11,11,8.03,0.04,3.93,2.11,1.11,1.6,7.3,7.3,B
1205138,中村　稔弥,2023,千葉ロッテ,17,3,1,0,0,3,0,0,0,0.75,99,23.1,22,0,6,1,19,1,0,6,6,2.31,0.47,2.39,1.2,3.17,13.1,7.33,2.7,B
1205138,中村　稔弥,2024,千葉ロッテ,17,1,0,0,0,1,0,0,0,1,139,34,30,1,9,1,17,0,1,14,14,3.71,0.31,3.38,1.15,1.89,5.8,4.5,2.65,B
1205138,中村　稔弥,2025,千葉ロッテ,15,0,0,0,0,0,0,0,0,0,87,20,19,2,10,0,8,0,0,8,7,3.15,-0.2,5.12,1.45,0.8,-2.3,3.6,4.5,B
1305157,大津　亮介,2023,福岡ソフトバンク,46,2,0,0,13,15,0,0,0,1,164,40.2,34,5,11,2,21,1,0,14,11,2.43,-0.2,4.64,1.11,1.91,6.1,4.65,2.88,B
1305157,大津　亮介,2024,福岡ソフトバンク,19,7,7,0,0,0,0,0,0,0.5,470,119.1,101,11,22,1,97,1,1,38,38,2.87,1.23,3.27,1.03,4.41,16.0,7.32,1.73,B
1305157,大津　亮介,2025,福岡ソフトバンク,12,6,2,0,0,0,0,0,0,0.75,260,65.2,63,6,10,2,36,0,0,17,14,1.92,0.32,3.76,1.11,3.6,10.0,4.93,1.64,B
1505151,大関　友久,2021,福岡ソフトバンク,12,0,0,0,0,0,0,0,0,0,88,23,12,1,10,2,13,0,0,6,6,2.35,0.02,4.12,0.96,1.3,3.4,5.09,4.7,B
1505151,大関　友久,2022,福岡ソフトバンク,21,7,6,0,0,2,2,2,1,0.538,409,101.1,88,8,28,4,70,1,1,37,33,2.93,0.55,3.71,1.14,2.5,10.3,6.22,2.84,B
1505151,大関　友久,2023,福岡ソフトバンク,17,5,7,0,0,0,2,1,0,0.417,427,104.2,86,11,35,6,76,1,0,36,34,2.92,-0.01,4.21,1.16,2.17,9.6,6.54,3.53,B
1505151,大関　友久,2024,福岡ソフトバンク,20,8,4,0,0,0,0,0,0,0.667,481,122.1,84,10,29,10,77,0,0,34,34,2.5,0.43,3.88,0.92,2.66,10.0,5.66,2.87,B
1505151,大関　友久,2025,福岡ソフトバンク,24,13,5,0,0,0,0,0,0,0.722,586,146.2,107,11,35,5,97,0,0,36,27,1.66,0.99,3.59,0.97,2.77,10.6,5.95,2.45,B
11415153,田上　奏大,2022,福岡ソフトバンク,2,0,0,0,0,0,0,0,0,0,31,7.1,4,0,6,0,2,0,0,2,2,2.45,-0.07,5.03,1.36,0.33,-12.9,2.45,7.36,B
11515159,大山　凌,2024,福岡ソフトバンク,18,1,1,0,1,2,0,0,0,0.5,114,27.2,19,2,14,2,23,1,0,10,10,3.25,0.02,4.13,1.19,1.64,7.9,7.48,5.2,B
11515159,大山　凌,2025,福岡ソフトバンク,26,1,1,1,3,4,0,0,0,0.5,134,30.2,30,1,12,1,21,0,0,9,8,2.35,0.26,3.45,1.37,1.75,6.7,6.16,3.82,B
13115159,前田　悠伍,2024,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,19,3,8,1,1,1,0,0,0,6,6,18,-0.18,9.45,3.0,0.0,-5.3,0.0,6.0,B
13115159,前田　悠伍,2025,福岡ソフトバンク,3,1,1,0,0,0,0,0,0,0.5,46,11.1,14,3,1,0,12,0,0,7,5,3.97,-0.06,4.71,1.32,12.0,23.9,9.53,0.79,B
13415155,Ｒ．オスナ,2022,千葉ロッテ,29,4,1,10,9,13,0,0,0,0.8,107,29.2,15,1,3,1,32,0,0,3,3,0.91,0.79,1.81,0.61,10.67,27.1,9.71,1.21,B
13415155,Ｒ．オスナ,2023,福岡ソフトバンク,49,3,2,26,12,15,0,0,0,0.6,170,49,28,3,6,0,42,0,0,5,5,0.92,0.89,2.57,0.69,7.0,21.2,7.71,1.1,B
13415155,Ｒ．オスナ,2024,福岡ソフトバンク,39,0,3,24,5,5,0,0,0,0,157,38.1,36,3,10,2,23,1,0,16,16,3.76,0.14,3.88,1.2,2.3,8.3,5.4,2.82,B
13415155,Ｒ．オスナ,2025,福岡ソフトバンク,26,3,1,8,6,9,0,0,0,0.75,106,26,23,2,6,3,16,0,0,12,12,4.15,0.08,3.93,1.12,2.67,9.4,5.54,3.12,B
21325150,岩崎　峻典,2025,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,8,1,4,0,1,0,2,0,0,3,3,27,0.02,2.12,5.0,2.0,12.5,18.0,9.0,B
21325157,大野　稼頭央,2025,福岡ソフトバンク,4,0,0,0,0,0,0,0,0,0,17,4.1,4,0,2,0,1,0,0,0,0,0,0.01,4.04,1.38,0.5,-5.9,2.08,4.15,B
31635155,長谷川　威展,2022,北海道日本ハム,2,0,0,0,1,1,0,0,0,0,9,2,2,0,1,0,2,0,0,0,0,0,0.04,2.62,1.5,2.0,11.1,9.0,4.5,B
33435157,Ｄ．ヘルナンデス,2023,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,7,0.2,3,1,1,1,1,0,0,2,2,27,-0.18,28.62,6.0,1.0,0.0,13.5,27.0,B
33435157,Ｄ．ヘルナンデス,2024,福岡ソフトバンク,48,3,3,3,21,24,0,0,0,0.5,194,48,34,2,14,6,72,1,0,13,12,2.25,1.22,1.91,1.0,5.14,29.9,13.5,3.75,B
33435157,Ｄ．ヘルナンデス,2025,福岡ソフトバンク,42,1,2,0,9,10,0,0,0,0.333,164,40.1,34,1,12,3,43,1,0,15,15,3.35,0.8,2.43,1.14,3.58,18.9,9.6,3.35,B
41545157,木村　光,2024,福岡ソフトバンク,5,0,0,0,1,1,0,0,0,0,24,6,5,0,1,0,8,0,0,1,1,1.5,0.22,0.95,1.0,8.0,29.2,12.0,1.5,B
41545157,木村　光,2025,福岡ソフトバンク,13,0,0,1,0,0,0,0,0,0,65,17.2,9,1,5,0,17,0,0,2,2,1.02,0.28,2.78,0.79,3.4,18.5,8.66,2.55,B
41845157,松本　晴,2023,福岡ソフトバンク,3,0,1,0,0,0,0,0,0,0,31,6.1,8,0,3,1,4,0,0,5,5,7.11,0.03,3.75,1.74,1.33,3.2,5.68,5.68,B
41845157,松本　晴,2024,福岡ソフトバンク,5,2,1,0,0,0,0,0,0,0.667,63,16,12,1,4,1,17,0,0,5,5,2.81,0.26,2.75,1.0,4.25,20.6,9.56,2.81,B
41845157,松本　晴,2025,福岡ソフトバンク,29,6,6,0,2,3,0,0,0,0.5,388,91.1,94,6,23,5,92,2,0,33,28,2.76,1.34,2.88,1.28,4.0,17.8,9.07,2.76,B
51355135,上沢　直之,2014,北海道日本ハム,23,8,8,0,1,1,2,1,0,0.5,559,135.1,113,14,45,7,105,2,2,49,48,3.19,0.2,4.07,1.17,2.33,10.7,6.98,3.46,B
51355135,上沢　直之,2015,北海道日本ハム,13,5,6,0,0,0,1,0,0,0.455,335,75.1,75,6,30,5,43,1,1,41,35,4.18,-0.17,4.41,1.39,1.43,3.9,5.14,4.18,B
51355135,上沢　直之,2017,北海道日本ハム,15,4,9,0,0,0,0,0,0,0.308,388,91.2,84,11,32,2,74,2,1,39,35,3.44,0.02,4.18,1.27,2.31,10.8,7.27,3.34,B
51355135,上沢　直之,2018,北海道日本ハム,25,11,6,0,0,0,4,3,1,0.647,670,165.1,146,15,38,5,151,3,0,62,58,3.16,1.74,3.25,1.11,3.97,16.9,8.22,2.34,A
51355135,上沢　直之,2019,北海道日本ハム,11,5,3,0,0,0,0,0,0,0.625,307,71.1,69,5,27,1,64,3,0,34,25,3.15,0.62,3.41,1.35,2.37,12.1,8.07,3.53,B
51355135,上沢　直之,2020,北海道日本ハム,15,8,6,0,0,0,1,0,0,0.571,411,97,85,6,38,1,90,4,0,40,33,3.06,1.0,3.27,1.27,2.37,12.7,8.35,3.62,B
51355135,上沢　直之,2021,北海道日本ハム,24,12,6,0,0,0,1,0,0,0.667,643,160.1,119,8,48,4,135,5,2,53,50,2.81,2.04,3.06,1.04,2.81,13.5,7.58,2.92,A
51355135,上沢　直之,2022,北海道日本ハム,23,8,9,0,0,0,3,0,0,0.471,631,152,129,15,50,9,127,2,0,61,57,3.38,0.51,3.9,1.18,2.54,12.2,7.52,3.49,B
51355135,上沢　直之,2023,北海道日本ハム,24,9,9,0,0,0,2,2,0,0.5,696,170,152,14,41,5,124,5,1,66,56,2.96,1.24,3.54,1.14,3.02,11.9,6.56,2.44,B
51355135,上沢　直之,2025,福岡ソフトバンク,23,12,6,0,0,0,1,0,0,0.667,577,144.2,113,12,36,5,115,0,0,52,44,2.74,1.19,3.46,1.03,3.19,13.7,7.15,2.55,B
51355159,岩井　俊介,2024,福岡ソフトバンク,15,1,1,1,2,3,0,0,0,0.5,53,13,10,2,2,1,10,0,0,6,5,3.46,-0.01,4.27,0.92,5.0,15.1,6.92,2.08,B
51355159,岩井　俊介,2025,福岡ソフトバンク,8,0,0,0,1,1,0,0,0,0,41,9.1,11,1,2,1,5,0,0,3,3,2.89,-0.02,4.41,1.39,2.5,7.3,4.82,2.89,B
51655130,藤井　皓哉,2017,広島東洋,2,0,0,0,1,1,0,0,0,0,5,1.2,0,0,0,0,1,0,0,0,0,0,0.04,1.92,0.0,1.0,20.0,5.4,0.0,B
51655130,藤井　皓哉,2018,広島東洋,8,1,0,0,0,1,0,0,0,1,73,14.2,20,2,7,1,21,0,0,11,10,6.14,0.09,3.67,1.84,3.0,19.2,12.89,4.91,B
51655130,藤井　皓哉,2019,広島東洋,4,0,0,0,0,0,0,0,0,0,41,6.1,13,0,9,0,8,0,0,10,10,14.21,-0.05,4.86,3.47,0.89,-2.4,11.37,12.79,B
51655130,藤井　皓哉,2022,福岡ソフトバンク,55,5,1,3,22,27,0,0,0,0.833,218,56.1,18,4,27,1,81,1,0,9,7,1.12,0.96,2.66,0.8,3.0,24.8,12.94,4.47,B
51655130,藤井　皓哉,2023,福岡ソフトバンク,34,5,3,0,9,9,0,0,0,0.625,288,69.2,46,3,33,7,84,1,0,21,18,2.33,0.94,2.99,1.13,2.55,17.7,10.85,5.17,B
51655130,藤井　皓哉,2024,福岡ソフトバンク,40,2,1,1,19,21,0,0,0,0.667,170,40,28,2,20,1,45,3,0,11,8,1.8,0.49,3.1,1.2,2.25,14.7,10.12,4.72,B
51655130,藤井　皓哉,2025,福岡ソフトバンク,51,2,3,2,19,21,0,0,0,0.4,195,50,32,2,14,2,75,2,0,9,8,1.44,1.44,1.6,0.92,5.36,31.3,13.5,2.88,B
53755138,Ｃ．スチュワート・ジュニア,2021,福岡ソフトバンク,11,0,2,0,1,1,0,0,0,0,112,23.2,21,0,21,1,36,4,0,18,16,6.08,0.35,2.87,1.77,1.71,13.4,13.69,8.37,B
53755138,Ｃ．スチュワート・ジュニア,2023,福岡ソフトバンク,14,3,6,0,0,0,0,0,0,0.333,344,77.1,70,7,42,1,67,3,0,31,29,3.38,-0.03,4.23,1.45,1.6,7.3,7.8,5.0,B
53755138,Ｃ．スチュワート・ジュニア,2024,福岡ソフトバンク,20,9,4,0,0,0,0,0,0,0.692,485,120,79,6,51,5,105,2,0,29,26,1.95,1.04,3.42,1.08,2.06,11.1,7.88,4.2,B
61365136,尾形　崇斗,2020,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,8,1,2,0,3,0,2,0,0,3,3,27,-0.04,8.12,5.0,0.67,-12.5,18.0,27.0,B
61365136,尾形　崇斗,2021,福岡ソフトバンク,8,0,0,0,0,0,0,0,0,0,34,10.1,3,1,2,0,9,0,0,1,1,0.87,0.11,3.22,0.48,4.5,20.6,7.84,1.74,B
61365136,尾形　崇斗,2022,福岡ソフトバンク,9,1,0,0,0,1,0,0,0,1,54,11.1,14,2,6,0,11,1,0,7,7,5.56,-0.11,5.06,1.76,1.83,9.3,8.74,4.76,B
61365136,尾形　崇斗,2023,福岡ソフトバンク,12,0,1,0,0,0,0,0,0,0,75,18,18,3,3,1,15,0,0,11,8,4,-0.02,4.29,1.17,5.0,16.0,7.5,2.0,B
61365136,尾形　崇斗,2024,福岡ソフトバンク,12,2,0,0,3,5,0,0,0,1,46,11.2,8,0,3,0,15,0,1,4,3,2.31,0.37,1.32,0.94,5.0,26.1,11.57,2.31,B
61365136,尾形　崇斗,2025,福岡ソフトバンク,38,1,1,0,5,6,0,0,0,0.5,154,34.2,36,7,12,0,41,2,0,21,18,4.67,-0.08,4.42,1.38,3.42,18.8,10.64,3.12,B
61665130,松本　裕樹,2016,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,4,1,1,1,0,0,1,0,0,1,1,9,-0.11,14.12,1.0,1.0,25.0,9.0,0.0,B
61665130,松本　裕樹,2017,福岡ソフトバンク,15,2,4,0,0,0,0,0,0,0.333,263,58.1,61,5,29,2,43,1,0,31,31,4.78,-0.1,4.35,1.54,1.48,5.3,6.63,4.78,B
61665130,松本　裕樹,2018,福岡ソフトバンク,6,1,2,0,0,0,0,0,0,0.333,124,28.2,25,5,14,1,20,0,1,11,11,3.45,-0.43,5.56,1.36,1.43,4.8,6.28,4.71,B
61665130,松本　裕樹,2019,福岡ソフトバンク,7,1,1,0,0,0,0,0,0,0.5,146,33.2,35,2,11,0,32,1,0,18,15,4.01,0.46,2.97,1.37,2.91,14.4,8.55,2.94,B
61665130,松本　裕樹,2020,福岡ソフトバンク,25,0,1,0,6,6,0,0,0,0,120,28.1,20,4,19,0,27,2,0,11,11,3.49,-0.27,5.06,1.38,1.42,6.7,8.58,6.04,B
61665130,松本　裕樹,2021,福岡ソフトバンク,33,3,3,0,4,7,0,0,0,0.5,306,73.2,64,9,28,2,59,0,0,33,31,3.79,-0.1,4.33,1.25,2.11,10.1,7.21,3.67,B
61665130,松本　裕樹,2022,福岡ソフトバンク,44,5,1,0,15,20,0,0,0,0.833,206,50.2,40,6,14,1,60,1,0,15,15,2.66,0.57,3.18,1.07,4.29,22.3,10.66,2.66,B
61665130,松本　裕樹,2023,福岡ソフトバンク,53,2,2,0,25,27,0,0,0,0.5,189,47,32,5,17,0,60,1,0,16,14,2.68,0.61,3.03,1.04,3.53,22.8,11.49,3.26,B
61665130,松本　裕樹,2024,福岡ソフトバンク,50,2,2,14,23,25,0,0,0,0.5,198,46.2,37,3,17,4,47,0,0,17,15,2.89,0.47,3.29,1.16,2.76,15.2,9.06,4.05,B
61665130,松本　裕樹,2025,福岡ソフトバンク,51,5,2,0,39,44,0,0,0,0.714,188,50.2,28,3,13,2,56,1,0,6,6,1.07,0.92,2.57,0.81,4.31,22.9,9.95,2.66,B
63965134,Ｌ．モイネロ,2017,福岡ソフトバンク,34,4,3,1,15,19,0,0,0,0.571,141,35.2,21,1,14,2,36,1,0,15,10,2.52,0.55,2.81,0.98,2.57,15.6,9.08,4.04,B
63965134,Ｌ．モイネロ,2018,福岡ソフトバンク,49,5,1,0,13,18,0,0,0,0.833,190,45.2,31,6,24,1,57,1,0,23,23,4.53,0.11,3.97,1.2,2.38,17.4,11.23,4.93,B
63965134,Ｌ．モイネロ,2019,福岡ソフトバンク,60,3,1,4,34,37,0,0,0,0.75,245,59.1,37,4,25,6,86,3,0,13,10,1.52,1.01,2.66,1.04,3.44,24.9,13.04,4.7,B
63965134,Ｌ．モイネロ,2020,福岡ソフトバンク,50,2,3,1,38,40,0,0,0,0.4,193,48,26,1,25,2,77,0,0,9,9,1.69,1.24,1.87,1.06,3.08,26.9,14.44,5.06,B
63965134,Ｌ．モイネロ,2021,福岡ソフトバンク,33,1,0,5,14,15,0,0,0,1,128,31.1,15,2,19,1,42,0,0,6,4,1.15,0.35,3.18,1.09,2.21,18.0,12.06,5.74,B
63965134,Ｌ．モイネロ,2022,福岡ソフトバンク,53,1,1,24,8,9,0,0,0,0.5,202,52.2,22,2,20,2,87,2,0,10,6,1.03,1.54,1.56,0.8,4.35,33.2,14.87,3.76,A
63965134,Ｌ．モイネロ,2023,福岡ソフトバンク,27,3,0,5,13,16,0,0,0,1,97,27.2,11,0,5,0,37,0,0,3,3,0.98,0.99,0.99,0.58,7.4,33.0,12.04,1.63,B
63965134,Ｌ．モイネロ,2024,福岡ソフトバンク,25,11,5,0,0,0,2,0,0,0.688,636,163,107,11,47,5,155,3,0,39,34,1.88,2.08,3.05,0.94,3.3,17.0,8.56,2.87,A
63965134,Ｌ．モイネロ,2025,福岡ソフトバンク,24,12,3,0,0,0,3,2,1,0.8,639,167,112,10,42,3,172,1,0,29,27,1.46,2.88,2.65,0.92,4.1,20.3,9.27,2.43,A
71375134,大江　竜聖,2019,読　売,8,0,0,0,1,1,0,0,0,0,49,10.2,13,3,3,0,7,1,0,9,8,6.75,-0.25,6.31,1.5,2.33,8.2,5.91,2.53,B
71375134,大江　竜聖,2020,読　売,43,3,0,0,9,12,0,0,0,1,156,37.2,21,5,22,5,30,0,0,15,13,3.11,-0.5,5.4,1.14,1.36,5.1,7.17,6.45,B
71375134,大江　竜聖,2021,読　売,47,0,0,0,13,13,0,0,0,0,145,33,29,2,17,2,23,0,0,16,15,4.09,-0.02,4.24,1.39,1.35,4.1,6.27,5.18,B
71375134,大江　竜聖,2022,読　売,3,0,0,0,0,0,0,0,0,0,26,5.1,5,1,3,1,5,0,0,2,1,1.69,-0.1,5.93,1.5,1.67,7.7,8.44,6.75,B
71375134,大江　竜聖,2023,読　売,32,4,0,0,6,10,0,0,0,1,89,22,15,3,10,2,16,1,0,10,10,4.09,-0.21,5.07,1.14,1.6,6.7,6.55,4.91,B
71375134,大江　竜聖,2024,読　売,16,0,0,0,5,5,0,0,0,0,56,13.2,9,1,8,0,13,0,0,4,4,2.63,0.04,3.92,1.24,1.62,8.9,8.56,5.27,B
71375134,大江　竜聖,2025,福岡ソフトバンク,16,0,1,0,1,1,0,0,0,0,69,17.2,8,1,9,2,17,0,0,3,3,1.53,0.08,3.8,0.96,1.89,11.6,8.66,5.6,B
71875157,前田　純,2024,福岡ソフトバンク,1,1,0,0,0,0,0,0,0,1,20,6,3,0,0,0,5,0,0,0,0,0,0.18,1.45,0.5,5.0,25.0,7.5,0.0,B
71875157,前田　純,2025,福岡ソフトバンク,10,2,2,0,0,0,0,0,0,0.5,213,49,44,3,17,6,31,0,0,18,17,3.12,0.08,4.06,1.24,1.82,6.6,5.69,4.22,B
73375159,村田　賢一,2024,福岡ソフトバンク,1,0,0,0,0,0,0,0,0,0,5,1,2,1,0,0,0,0,0,2,2,18,-0.13,16.12,2.0,0.0,0.0,0.0,0.0,B
81285151,津森　宥紀,2020,福岡ソフトバンク,14,1,0,0,3,4,0,0,0,1,72,16.1,15,2,8,1,17,1,0,5,5,2.76,-0.02,4.28,1.41,2.12,12.5,9.37,4.96,B
81285151,津森　宥紀,2021,福岡ソフトバンク,45,1,0,0,11,12,0,0,0,1,132,33,24,2,8,2,43,0,0,8,8,2.18,0.73,2.21,0.97,5.38,26.5,11.73,2.73,B
81285151,津森　宥紀,2022,福岡ソフトバンク,51,4,6,1,18,22,0,0,0,0.4,193,46.1,36,4,24,2,51,0,0,17,15,2.91,0.24,3.72,1.29,2.12,14.0,9.91,5.05,B
81285151,津森　宥紀,2023,福岡ソフトバンク,56,4,4,0,22,26,0,0,0,0.5,202,48.2,37,4,21,3,44,0,0,20,19,3.51,0.18,3.86,1.19,2.1,11.4,8.14,4.44,B
81285151,津森　宥紀,2024,福岡ソフトバンク,48,5,2,0,17,22,0,0,0,0.714,180,42.1,31,1,20,6,38,1,0,10,10,2.13,0.34,3.47,1.2,1.9,10.0,8.08,5.53,B
81285151,津森　宥紀,2025,福岡ソフトバンク,22,1,1,1,3,4,0,0,0,0.5,103,21.1,27,2,8,4,25,1,0,8,8,3.38,0.12,3.68,1.64,3.12,16.5,10.55,5.06,B
81585138,上茶谷　大河,2019,横浜DeNA,25,7,6,0,0,0,1,1,0,0.538,584,134,136,14,51,3,102,3,1,68,59,3.96,0.05,4.16,1.4,2.0,8.7,6.85,3.63,B
81585138,上茶谷　大河,2020,横浜DeNA,11,2,3,0,0,0,1,1,0,0.4,247,59,57,8,20,2,50,4,0,29,27,4.12,-0.07,4.31,1.31,2.5,12.1,7.63,3.36,B
81585138,上茶谷　大河,2021,横浜DeNA,8,1,3,0,0,0,0,0,0,0.25,155,34,37,5,17,1,26,1,0,27,27,7.15,-0.34,5.09,1.59,1.53,5.8,6.88,4.76,B
81585138,上茶谷　大河,2022,横浜DeNA,13,3,6,0,0,0,1,1,1,0.333,278,66.2,65,8,17,2,49,0,1,40,35,4.72,0.1,4.07,1.23,2.88,11.5,6.61,2.56,B
81585138,上茶谷　大河,2023,横浜DeNA,46,5,3,0,4,9,0,0,0,0.625,270,64,53,3,26,4,54,3,0,21,15,2.11,0.53,3.45,1.23,2.08,10.4,7.59,4.22,B
81585138,上茶谷　大河,2024,横浜DeNA,18,2,2,0,1,3,0,0,0,0.5,110,22.2,32,3,11,1,16,0,0,14,11,4.37,-0.21,5.02,1.9,1.45,4.5,6.35,4.76,B
81585138,上茶谷　大河,2025,福岡ソフトバンク,8,0,0,0,0,0,0,0,0,0,57,13,15,3,3,0,11,0,0,11,10,6.92,-0.13,5.12,1.38,3.67,14.0,7.62,2.08,B
91395153,伊藤　優輔,2024,読　売,8,0,0,0,1,1,0,0,0,0,32,8.2,5,0,3,1,8,0,0,1,1,1.04,0.15,2.66,0.92,2.67,15.6,8.31,4.15,B
91395153,伊藤　優輔,2025,福岡ソフトバンク,5,0,0,0,0,0,0,0,0,0,28,7,4,0,2,2,5,0,0,0,0,0,0.06,3.41,0.86,2.5,10.7,6.43,5.14,B
91995138,杉山　一樹,2019,福岡ソフトバンク,2,0,0,0,0,0,0,0,0,0,21,4,5,0,5,0,4,1,0,4,4,9,-0.03,4.87,2.5,0.8,-4.8,9.0,11.25,B
91995138,杉山　一樹,2020,福岡ソフトバンク,11,0,0,0,1,1,0,0,0,0,69,16.2,15,1,6,0,22,1,0,5,4,2.16,0.34,2.34,1.26,3.67,23.2,11.88,3.24,B
91995138,杉山　一樹,2021,福岡ソフトバンク,15,2,2,0,1,3,0,0,0,0.5,117,25.1,13,1,31,2,29,1,0,9,9,3.2,-0.3,5.25,1.74,0.94,-1.7,10.3,11.72,B
