player_id,名前,年度,所属球団,試合,打席,打数,得点,安打,二塁打,三塁打,本塁打,塁打,打点,盗塁,盗塁刺,犠打,犠飛,四球,死球,三振,併殺打,打率,長打率,出塁率,野手WAR,wOBA,wRC+,OPS,ISOp,ランク
41145134,石垣　勝海,2017,中　日,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.08,.000,0,.000,.000,B
41145134,石垣　勝海,2019,中　日,15,15,15,1,2,2,0,0,4,1,0,0,0,0,0,0,7,0,0.133,0.267,0.133,-0.19,.161,52,.400,.133,B
41145134,石垣　勝海,2020,中　日,25,34,33,5,4,0,0,1,7,1,0,0,0,0,1,0,12,0,0.121,0.212,0.147,-0.44,.154,50,.359,.091,B
41145134,石垣　勝海,2021,中　日,9,11,10,1,1,1,0,0,2,0,0,0,1,0,0,0,3,0,0.1,0.2,0.1,-0.18,.110,35,.291,.100,B
41145134,石垣　勝海,2022,中　日,50,74,68,5,11,0,0,3,20,6,0,0,4,0,2,0,28,1,0.162,0.294,0.186,-0.73,.191,62,.470,.132,B
41145134,石垣　勝海,2023,中　日,22,26,23,1,2,0,0,0,2,0,0,0,1,0,2,0,6,0,0.087,0.087,0.16,-0.41,.120,39,.241,.000,B
41145134,石垣　勝海,2024,中　日,9,10,10,0,2,1,0,0,3,0,1,0,0,0,0,0,0,0,0.2,0.3,0.2,-0.08,.208,67,.500,.100,B
41145134,石垣　勝海,2025,千葉ロッテ,20,20,14,0,2,1,0,0,3,0,1,0,2,0,4,0,5,0,0.143,0.214,0.333,-0.11,.242,78,.514,.071,B
41545114,角中　勝也,2007,千葉ロッテ,9,17,17,2,4,0,0,0,4,2,0,1,0,0,0,0,4,1,0.235,0.235,0.235,-0.15,.205,66,.471,.000,B
41545114,角中　勝也,2008,千葉ロッテ,10,23,18,2,2,0,0,1,5,1,0,0,1,0,4,0,4,0,0.111,0.278,0.273,-0.13,.242,78,.539,.167,B
41545114,角中　勝也,2009,千葉ロッテ,10,21,18,1,3,0,1,0,5,1,1,0,1,0,2,0,5,0,0.167,0.278,0.25,-0.15,.221,71,.516,.111,B
41545114,角中　勝也,2010,千葉ロッテ,13,23,18,1,0,0,0,0,0,0,0,0,1,0,4,0,6,0,0,0,0.182,-0.36,.120,39,.174,.000,B
41545114,角中　勝也,2011,千葉ロッテ,51,171,154,9,41,5,1,0,48,10,2,0,1,3,9,4,30,2,0.266,0.312,0.318,-0.49,.276,89,.627,.045,B
41545114,角中　勝也,2012,千葉ロッテ,128,525,477,51,149,30,5,3,198,61,8,4,1,4,38,5,68,9,0.312,0.415,0.366,1.12,.336,108,.781,.103,B
41545114,角中　勝也,2013,千葉ロッテ,125,525,462,65,133,26,6,5,186,43,10,6,6,3,50,4,63,3,0.288,0.403,0.36,0.71,.326,105,.759,.115,B
41545114,角中　勝也,2014,千葉ロッテ,133,544,451,62,125,22,5,8,181,57,9,1,7,4,76,6,66,4,0.277,0.401,0.385,1.35,.340,110,.782,.124,B
41545114,角中　勝也,2015,千葉ロッテ,111,484,427,57,125,20,5,6,173,52,8,4,7,2,47,1,52,12,0.293,0.405,0.363,0.7,.327,106,.763,.112,B
41545114,角中　勝也,2016,千葉ロッテ,143,607,525,74,178,30,5,8,242,69,12,4,2,6,68,6,64,8,0.339,0.461,0.417,3.33,.376,121,.876,.122,S
41545114,角中　勝也,2017,千葉ロッテ,110,452,383,44,103,17,4,8,152,44,6,1,1,2,62,4,44,6,0.269,0.397,0.375,1.01,.337,109,.771,.128,B
41545114,角中　勝也,2018,千葉ロッテ,112,470,411,44,109,23,2,7,157,57,3,3,0,6,48,5,63,9,0.265,0.382,0.345,0.21,.315,102,.727,.117,B
41545114,角中　勝也,2019,千葉ロッテ,108,435,368,47,95,17,1,8,138,48,2,2,3,4,55,5,63,10,0.258,0.375,0.359,0.36,.320,103,.731,.117,B
41545114,角中　勝也,2020,千葉ロッテ,84,254,217,21,53,9,3,2,74,15,2,0,7,1,24,5,41,7,0.244,0.341,0.332,-0.44,.289,93,.664,.097,B
41545114,角中　勝也,2021,千葉ロッテ,107,326,275,33,67,19,1,0,88,29,1,0,2,5,40,4,51,4,0.244,0.32,0.343,-0.43,.294,95,.660,.076,B
41545114,角中　勝也,2022,千葉ロッテ,53,138,129,10,33,4,0,1,40,11,1,2,0,0,9,0,35,0,0.256,0.31,0.304,-0.45,.271,87,.614,.054,B
41545114,角中　勝也,2023,千葉ロッテ,86,244,216,20,64,16,1,9,109,39,1,0,3,3,21,1,43,0,0.296,0.505,0.357,0.92,.355,115,.857,.208,B
41545114,角中　勝也,2024,千葉ロッテ,84,217,189,21,53,12,2,3,78,20,0,0,1,2,24,1,37,4,0.28,0.413,0.361,0.39,.332,107,.772,.132,B
41545114,角中　勝也,2025,千葉ロッテ,27,53,42,3,7,0,0,1,10,5,1,0,2,1,8,0,9,0,0.167,0.238,0.294,-0.31,.239,77,.521,.071,B
41645136,藤岡　裕大,2018,千葉ロッテ,143,611,535,58,123,15,5,5,163,42,14,13,26,1,44,5,97,9,0.23,0.305,0.294,-2.89,.253,82,.586,.075,B
41645136,藤岡　裕大,2019,千葉ロッテ,81,278,250,36,66,14,1,2,88,21,3,1,10,2,16,0,33,4,0.264,0.352,0.306,-0.85,.273,88,.647,.088,B
41645136,藤岡　裕大,2020,千葉ロッテ,106,370,314,34,72,11,2,4,99,33,8,2,16,2,36,1,60,5,0.229,0.315,0.309,-1.43,.264,85,.610,.086,B
41645136,藤岡　裕大,2021,千葉ロッテ,137,493,432,41,110,21,3,3,146,37,10,3,18,1,40,2,95,7,0.255,0.338,0.32,-1.31,.278,90,.646,.083,B
41645136,藤岡　裕大,2022,千葉ロッテ,28,81,68,4,12,2,0,0,14,1,0,0,5,1,7,0,17,0,0.176,0.206,0.25,-0.76,.197,64,.440,.029,B
41645136,藤岡　裕大,2023,千葉ロッテ,93,380,310,34,86,20,0,1,109,22,7,2,10,2,54,4,66,4,0.277,0.352,0.389,0.42,.323,104,.731,.074,B
41645136,藤岡　裕大,2024,千葉ロッテ,90,369,312,31,80,13,1,5,110,29,0,0,7,2,46,2,58,4,0.256,0.353,0.354,-0.1,.307,99,.699,.096,B
41645136,藤岡　裕大,2025,千葉ロッテ,102,373,320,25,82,17,1,4,113,25,1,0,6,4,42,1,67,11,0.256,0.353,0.341,-0.32,.300,97,.688,.097,B
41745138,坂本　光士郎,2022,東京ヤクルト,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
51855136,松本　直樹,2024,東京ヤクルト,60,142,134,5,36,7,0,1,46,11,1,0,3,1,4,0,18,3,0.269,0.343,0.282,-0.54,.264,85,.625,.075,B
41945137,田村　龍弘,2013,千葉ロッテ,7,7,7,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0.286,0.286,0.286,-0.04,.249,80,.571,.000,B
41945137,田村　龍弘,2014,千葉ロッテ,50,148,128,5,20,4,1,0,26,10,0,0,9,0,10,1,27,2,0.156,0.203,0.223,-1.57,.183,59,.413,.047,B
41945137,田村　龍弘,2015,千葉ロッテ,117,365,305,26,52,10,1,2,70,32,3,2,22,4,33,1,69,3,0.17,0.23,0.251,-3.19,.205,66,.465,.059,B
41945137,田村　龍弘,2016,千葉ロッテ,130,430,371,27,95,16,3,2,123,38,6,0,17,3,38,1,91,12,0.256,0.332,0.324,-1.18,.277,89,.643,.075,B
41945137,田村　龍弘,2017,千葉ロッテ,132,359,311,31,77,12,3,3,104,36,4,2,17,4,26,1,68,7,0.248,0.334,0.304,-1.36,.264,85,.624,.087,B
41945137,田村　龍弘,2018,千葉ロッテ,143,476,415,32,99,14,7,3,136,35,3,3,16,2,40,3,68,13,0.239,0.328,0.309,-1.59,.270,87,.626,.089,B
41945137,田村　龍弘,2019,千葉ロッテ,100,321,284,30,69,12,1,3,92,31,1,2,12,3,22,0,59,8,0.243,0.324,0.294,-1.36,.259,84,.607,.081,B
41945137,田村　龍弘,2020,千葉ロッテ,92,237,203,12,44,7,0,4,63,23,1,1,10,1,20,3,45,3,0.217,0.31,0.295,-1.05,.257,83,.593,.094,B
41945137,田村　龍弘,2021,千葉ロッテ,70,165,136,14,32,7,1,0,41,14,1,0,10,2,17,0,33,1,0.235,0.301,0.316,-0.71,.258,83,.598,.066,B
41945137,田村　龍弘,2022,千葉ロッテ,2,5,5,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2,0.2,0.2,-0.06,.174,56,.400,.000,B
41945137,田村　龍弘,2023,千葉ロッテ,78,214,181,6,30,3,0,2,39,19,0,1,15,3,13,2,38,3,0.166,0.215,0.226,-2.22,.185,60,.426,.050,B
41945137,田村　龍弘,2024,千葉ロッテ,51,160,140,11,28,10,0,0,38,14,0,0,4,2,14,0,27,2,0.2,0.271,0.269,-1.02,.234,75,.534,.071,B
41945137,田村　龍弘,2025,千葉ロッテ,18,43,38,1,6,0,0,1,9,3,0,0,5,0,0,0,10,3,0.158,0.237,0.158,-0.59,.146,47,.376,.079,B
43745159,Ａ．ジャクソン,2024,横浜DeNA,25,51,41,1,4,0,0,0,4,1,0,0,8,0,2,0,28,1,0.098,0.098,0.14,-0.91,.095,31,.215,.000,B
43745159,Ａ．ジャクソン,2025,横浜DeNA,25,51,42,1,2,0,0,1,5,5,0,0,6,0,3,0,27,0,0.048,0.119,0.111,-0.91,.096,31,.217,.071,B
51455130,中村　奨吾,2015,千葉ロッテ,111,299,269,43,62,4,4,5,89,21,4,4,9,2,15,4,69,4,0.23,0.331,0.279,-1.35,.256,83,.602,.100,B
51455130,中村　奨吾,2016,千葉ロッテ,108,325,278,37,56,10,1,6,86,25,4,4,14,1,26,6,70,0,0.201,0.309,0.283,-1.61,.251,81,.580,.108,B
51455130,中村　奨吾,2017,千葉ロッテ,85,312,280,32,77,13,2,9,121,32,11,3,5,1,20,6,63,5,0.275,0.432,0.336,0.31,.322,104,.762,.157,B
51455130,中村　奨吾,2018,千葉ロッテ,143,639,552,82,157,30,3,8,217,57,39,15,0,5,60,22,94,11,0.284,0.393,0.374,1.37,.336,108,.767,.109,B
51455130,中村　奨吾,2019,千葉ロッテ,143,586,512,68,119,22,0,17,192,59,12,6,6,3,53,12,96,10,0.232,0.375,0.317,-0.6,.298,96,.689,.143,B
51455130,中村　奨吾,2020,千葉ロッテ,120,499,422,57,105,25,0,8,154,49,6,3,15,2,52,8,97,6,0.249,0.365,0.341,-0.39,.301,97,.696,.116,B
51455130,中村　奨吾,2021,千葉ロッテ,143,615,506,78,143,36,2,9,210,67,12,7,15,8,76,10,90,8,0.283,0.415,0.382,1.38,.337,109,.787,.132,B
51455130,中村　奨吾,2022,千葉ロッテ,138,596,498,52,128,31,0,12,195,68,15,6,9,9,70,10,86,13,0.257,0.392,0.354,0.46,.319,103,.741,.135,B
51455130,中村　奨吾,2023,千葉ロッテ,137,584,508,61,112,23,0,11,168,48,3,1,13,4,52,7,89,20,0.22,0.331,0.299,-1.92,.270,87,.624,.110,B
51455130,中村　奨吾,2024,千葉ロッテ,120,433,376,36,88,18,0,4,118,27,2,2,11,0,41,5,75,15,0.234,0.314,0.318,-1.28,.274,89,.623,.080,B
51455130,中村　奨吾,2025,千葉ロッテ,20,64,59,2,11,2,0,1,16,3,0,0,0,0,4,1,9,0,0.186,0.271,0.25,-0.42,.231,75,.521,.085,B
51455159,寺地　隆成,2024,千葉ロッテ,2,7,7,0,1,1,0,0,2,0,0,0,0,0,0,0,4,0,0.143,0.286,0.143,-0.08,.173,56,.429,.143,B
51455159,寺地　隆成,2025,千葉ロッテ,116,445,414,33,106,16,0,5,137,33,0,0,3,2,19,7,67,8,0.256,0.331,0.299,-1.4,.272,88,.628,.075,B
53155155,松川　虎生,2022,千葉ロッテ,76,212,185,12,32,5,0,0,37,14,1,0,8,1,18,0,60,7,0.173,0.2,0.245,-1.98,.198,64,.436,.027,B
53155155,松川　虎生,2023,千葉ロッテ,9,18,16,1,3,0,0,0,3,1,0,0,1,0,1,0,4,1,0.188,0.188,0.235,-0.19,.183,59,.410,.000,B
53155155,松川　虎生,2024,千葉ロッテ,2,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0.25,0.25,0.25,-0.03,.217,70,.500,.000,B
53155155,松川　虎生,2025,千葉ロッテ,6,9,8,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0.111,-0.18,.077,25,.111,.000,B
61165139,石川　柊太,2017,福岡ソフトバンク,34,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0.05,.000,0,.000,.000,B
61165139,石川　柊太,2018,福岡ソフトバンク,42,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,-0.13,.000,0,.000,.000,B
61165139,石川　柊太,2021,福岡ソフトバンク,28,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.02,.435,140,1.000,.000,B
61165139,石川　柊太,2022,福岡ソフトバンク,23,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.1,.000,0,.000,.000,B
61165139,石川　柊太,2023,福岡ソフトバンク,23,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,-0.08,.000,0,.000,.000,B
61165139,石川　柊太,2024,福岡ソフトバンク,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,.000,0,.000,.000,B
61165139,石川　柊太,2025,千葉ロッテ,19,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.05,.000,0,.000,.000,B
61765153,河村　説人,2022,千葉ロッテ,4,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.5,0.5,0.02,.435,140,1.000,.000,B
63065155,Ｇ．ポランコ,2022,読　売,138,484,438,55,105,21,1,24,200,58,2,3,0,3,42,1,109,6,0.24,0.457,0.306,0.37,.319,103,.762,.217,B
63065155,Ｇ．ポランコ,2023,千葉ロッテ,125,497,447,43,108,15,0,26,201,75,0,0,0,3,47,0,92,3,0.242,0.45,0.312,0.44,.321,103,.762,.208,B
63065155,Ｇ．ポランコ,2024,千葉ロッテ,118,468,416,47,101,21,0,23,191,60,0,0,0,4,46,2,86,5,0.243,0.459,0.318,0.64,.326,105,.778,.216,B
63065155,Ｇ．ポランコ,2025,千葉ロッテ,39,154,139,13,28,3,0,5,46,13,0,0,0,1,14,0,35,1,0.201,0.331,0.273,-0.61,.262,85,.604,.129,B
71075151,佐藤　都志也,2020,千葉ロッテ,60,127,114,6,26,4,0,2,36,12,0,0,2,0,9,2,25,1,0.228,0.316,0.296,-0.47,.266,86,.607,.088,B
71075151,佐藤　都志也,2021,千葉ロッテ,62,155,132,16,27,4,1,6,51,18,3,0,7,1,14,1,30,0,0.205,0.386,0.284,-0.48,.273,88,.657,.182,B
71075151,佐藤　都志也,2022,千葉ロッテ,118,402,359,35,77,10,1,8,113,31,5,1,13,6,21,3,63,11,0.214,0.315,0.26,-2.36,.239,77,.566,.100,B
71075151,佐藤　都志也,2023,千葉ロッテ,103,278,239,19,52,12,1,4,78,22,0,2,12,2,22,3,45,4,0.218,0.326,0.289,-1.21,.258,83,.603,.109,B
71075151,佐藤　都志也,2024,千葉ロッテ,116,452,410,41,114,20,0,5,149,45,4,1,4,6,29,3,51,10,0.278,0.363,0.326,-0.55,.295,95,.686,.085,B
71075151,佐藤　都志也,2025,千葉ロッテ,68,224,198,13,41,8,0,4,61,18,3,0,3,1,18,4,42,1,0.207,0.308,0.285,-0.96,.259,83,.589,.101,B
71275132,茶谷　健太,2017,福岡ソフトバンク,1,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,0.02,.435,140,1.000,.000,B
71275132,茶谷　健太,2020,千葉ロッテ,31,17,16,1,1,0,0,0,1,0,1,0,1,0,0,0,6,0,0.063,0.063,0.063,-0.37,.051,17,.121,.000,B
71275132,茶谷　健太,2022,千葉ロッテ,57,156,137,17,34,5,1,1,44,9,1,3,4,0,12,3,33,3,0.248,0.321,0.322,-0.41,.279,90,.635,.073,B
71275132,茶谷　健太,2023,千葉ロッテ,79,187,169,18,48,6,1,0,56,9,2,0,4,1,11,2,26,2,0.284,0.331,0.333,-0.37,.286,92,.658,.047,B
71275132,茶谷　健太,2024,千葉ロッテ,88,76,72,5,12,1,0,0,13,4,0,0,2,1,1,0,18,1,0.167,0.181,0.176,-1.01,.151,49,.352,.014,B
71275134,種市　篤暉,2025,千葉ロッテ,24,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-0.05,.000,0,.000,.000,B
71275153,鈴木　昭汰,2021,千葉ロッテ,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,.000,0,.000,.000,B
71275157,友杉　篤輝,2023,千葉ロッテ,64,209,185,21,47,7,0,0,54,9,9,3,14,1,9,0,31,1,0.254,0.292,0.287,-1.28,.237,76,.560,.038,B
71275157,友杉　篤輝,2024,千葉ロッテ,125,393,355,33,73,10,0,0,83,15,11,2,19,2,17,0,52,5,0.206,0.234,0.241,-3.6,.200,65,.463,.028,B
71275157,友杉　篤輝,2025,千葉ロッテ,116,319,278,28,64,11,2,1,82,15,7,7,21,2,15,3,45,3,0.23,0.295,0.275,-2.05,.233,75,.552,.065,B
71375159,上田　希由翔,2024,千葉ロッテ,21,64,58,3,15,3,0,0,18,7,0,0,1,1,2,2,9,0,0.259,0.31,0.302,-0.25,.264,85,.607,.052,B
71375159,上田　希由翔,2025,千葉ロッテ,66,184,166,18,35,11,0,3,55,20,0,0,1,1,15,1,36,3,0.211,0.331,0.279,-0.71,.263,85,.608,.120,B
71475150,立松　由宇,2025,千葉ロッテ,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.15,.000,0,.000,.000,B
71675135,益田　直也,2012,千葉ロッテ,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
71675135,益田　直也,2015,千葉ロッテ,51,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
71775159,木村　優人,2025,千葉ロッテ,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.03,.000,0,.000,.000,B
73175136,山﨑　剛,2018,東北楽天,33,84,82,11,19,3,3,0,28,7,4,1,1,0,1,0,13,2,0.232,0.341,0.241,-0.49,.241,78,.580,.110,B
73175136,山﨑　剛,2019,東北楽天,16,30,27,4,9,4,0,1,16,2,4,0,3,0,0,0,5,0,0.333,0.593,0.333,0.08,.342,110,.893,.259,B
73175136,山﨑　剛,2020,東北楽天,20,16,12,4,2,1,0,0,3,1,1,0,2,1,1,0,2,0,0.167,0.25,0.214,-0.18,.173,56,.438,.083,B
73175136,山﨑　剛,2021,東北楽天,56,194,168,29,43,6,3,4,67,24,4,2,7,1,15,3,41,5,0.256,0.399,0.326,-0.16,.300,97,.713,.143,B
73175136,山﨑　剛,2022,東北楽天,79,218,187,19,38,6,5,3,63,13,15,4,11,0,17,3,46,3,0.203,0.337,0.28,-1.01,.255,82,.603,.134,B
73175136,山﨑　剛,2023,東北楽天,117,307,261,29,53,6,5,2,75,19,13,6,7,1,35,3,58,9,0.203,0.287,0.303,-1.27,.260,84,.584,.084,B
73175136,山﨑　剛,2024,東北楽天,5,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.15,.000,0,.000,.000,B
81885136,安田　尚憲,2018,千葉ロッテ,17,60,53,3,8,3,0,1,14,7,0,0,0,0,7,0,20,0,0.151,0.264,0.25,-0.39,.231,75,.514,.113,B
81885136,安田　尚憲,2020,千葉ロッテ,113,460,393,32,87,19,1,6,126,54,2,1,0,4,62,1,106,10,0.221,0.321,0.326,-0.82,.289,93,.647,.099,B
81885136,安田　尚憲,2021,千葉ロッテ,115,399,351,27,85,16,1,8,127,55,0,0,0,4,43,1,82,5,0.242,0.362,0.323,-0.39,.298,96,.685,.120,B
81885136,安田　尚憲,2022,千葉ロッテ,119,440,388,33,102,23,1,9,154,47,1,2,0,3,45,4,86,10,0.263,0.397,0.343,0.36,.320,103,.740,.134,B
81885136,安田　尚憲,2023,千葉ロッテ,122,472,416,33,99,24,0,9,150,43,2,0,0,5,49,2,95,10,0.238,0.361,0.318,-0.6,.295,95,.678,.123,B
81885136,安田　尚憲,2024,千葉ロッテ,55,174,158,14,36,13,0,0,49,15,0,0,0,3,13,0,48,4,0.228,0.31,0.282,-0.77,.257,83,.592,.082,B
81885136,安田　尚憲,2025,千葉ロッテ,93,350,317,22,77,15,0,0,92,25,1,1,0,4,25,4,65,6,0.243,0.29,0.303,-1.36,.263,85,.593,.047,B
81885150,宮崎　竜成,2025,千葉ロッテ,39,110,98,7,19,3,0,0,22,3,1,0,5,0,3,4,31,1,0.194,0.224,0.248,-0.97,.205,66,.461,.031,B
81685157,福永　裕基,2024,中　日,111,402,363,40,111,22,2,6,155,32,9,3,4,2,27,6,82,4,0.306,0.427,0.358,0.84,.335,108,.785,.121,B
81685157,福永　裕基,2025,中　日,20,57,52,4,9,1,0,1,13,3,0,1,0,0,4,1,16,1,0.173,0.25,0.246,-0.41,.223,72,.496,.077,B
83185155,味谷　大誠,2023,中　日,6,7,7,2,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0.286,0.286,0.286,-0.04,.249,80,.571,.000,B
83185155,味谷　大誠,2024,中　日,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03,.000,0,.000,.000,B
83185155,味谷　大誠,2025,中　日,3,8,7,1,1,0,0,0,1,1,0,0,0,1,0,0,3,0,0.143,0.143,0.125,-0.13,.109,35,.268,.000,B
83785150,Ｊ．ボスラー,2025,中　日,122,493,452,37,118,33,2,13,194,58,0,1,0,5,30,6,101,5,0.261,0.429,0.312,0.11,.313,101,.742,.168,B
91095135,高橋　周平,2012,中　日,41,73,71,5,11,1,0,2,18,3,0,0,0,0,2,0,18,2,0.155,0.254,0.178,-0.77,.184,59,.432,.099,B
91095135,高橋　周平,2013,中　日,66,212,197,19,49,13,1,5,79,27,0,0,2,1,11,1,34,2,0.249,0.401,0.288,-0.36,.289,93,.689,.152,B
91095135,高橋　周平,2014,中　日,61,156,144,14,37,8,1,6,65,14,0,0,2,2,8,0,29,2,0.257,0.451,0.288,-0.07,.305,98,.740,.194,B
91095135,高橋　周平,2015,中　日,51,172,154,10,32,6,1,4,52,18,2,1,1,0,16,1,42,5,0.208,0.338,0.285,-0.56,.271,87,.623,.130,B
81285136,中村　奨成,2025,広島東洋,104,368,344,43,97,21,3,9,151,33,2,6,3,1,17,3,48,2,0.282,0.439,0.318,0.25,.318,103,.757,.157,B
81585157,久保　修,2024,広島東洋,19,18,17,1,1,0,0,0,1,0,0,0,0,0,0,1,8,0,0.059,0.059,0.111,-0.33,.088,28,.170,.000,B
81585157,久保　修,2025,広島東洋,17,14,13,1,2,2,0,0,4,0,1,1,0,0,1,0,6,1,0.154,0.308,0.214,-0.1,.222,72,.522,.154,B
81885151,持丸　泰輝,2022,広島東洋,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.15,.000,0,.000,.000,B
1705134,古賀　優大,2018,東京ヤクルト,7,15,13,1,1,0,0,0,1,1,0,0,1,0,1,0,2,1,0.077,0.077,0.133,-0.26,.104,34,.210,.000,B
1705134,古賀　優大,2019,東京ヤクルト,11,17,15,1,3,0,0,0,3,0,0,0,1,0,1,0,2,0,0.2,0.2,0.235,-0.16,.194,63,.435,.000,B
1705134,古賀　優大,2020,東京ヤクルト,27,46,42,0,2,0,0,0,2,1,0,0,1,1,0,2,4,4,0.048,0.048,0.087,-0.92,.069,22,.135,.000,B
1705134,古賀　優大,2021,東京ヤクルト,54,125,116,12,26,2,0,0,28,7,0,0,4,0,4,1,16,1,0.224,0.241,0.248,-1.0,.214,69,.489,.017,B
1705134,古賀　優大,2022,東京ヤクルト,37,77,71,2,13,3,0,0,16,4,0,0,2,2,2,0,11,3,0.183,0.225,0.195,-0.85,.178,57,.420,.042,B
1705134,古賀　優大,2023,東京ヤクルト,38,80,68,10,20,1,0,1,24,2,0,0,3,0,8,1,6,2,0.294,0.353,0.362,0.02,.313,101,.715,.059,B
41045159,髙　太一,2025,広島東洋,8,16,15,1,1,0,0,0,1,0,0,0,1,0,0,0,7,0,0.067,0.067,0.062,-0.34,.054,18,.129,.000,B
11315115,石川　雅規,2002,ヤクルト,30,62,55,2,9,0,0,0,9,2,0,0,7,0,0,0,17,0,0.164,0.164,0.145,-0.95,.126,41,.309,.000,B
11315115,石川　雅規,2024,東京ヤクルト,9,12,9,0,1,0,0,0,1,0,0,0,3,0,0,0,4,0,0.111,0.111,0.083,-0.24,.072,23,.194,.000,B
11815134,星　知弥,2017,東京ヤクルト,24,32,27,0,2,0,0,0,2,0,0,0,4,0,0,0,22,0,0.074,0.074,0.062,-0.68,.054,18,.137,.000,B
21525132,柿沼　友哉,2021,千葉ロッテ,43,65,49,3,7,1,0,1,11,4,0,1,10,0,6,0,12,4,0.143,0.224,0.2,-0.71,.179,58,.424,.082,B
21525132,柿沼　友哉,2022,千葉ロッテ,34,23,19,1,3,0,0,0,3,0,0,0,4,0,0,0,4,1,0.158,0.158,0.13,-0.38,.113,37,.288,.000,B
21525132,柿沼　友哉,2023,千葉ロッテ,18,38,29,2,3,0,0,0,3,1,0,0,5,0,3,1,6,0,0.103,0.103,0.184,-0.53,.142,46,.288,.000,B
23525153,Ｊ．オスナ,2023,東京ヤクルト,134,543,501,49,127,23,0,23,219,71,2,4,0,2,39,1,79,13,0.253,0.437,0.308,0.18,.314,101,.745,.184,B
51055132,高橋　奎二,2024,東京ヤクルト,21,40,38,2,6,0,0,0,6,0,0,0,1,0,1,0,16,0,0.158,0.158,0.175,-0.54,.148,48,.333,.000,B
61965157,杉澤　龍,2025,オリックス,14,16,15,0,3,1,0,0,4,2,0,1,1,0,0,0,4,0,0.2,0.267,0.2,-0.17,.184,59,.454,.067,B
63565155,渡部　遼人,2022,オリックス,16,19,17,0,1,0,0,0,1,2,1,1,1,0,1,0,7,0,0.059,0.059,0.111,-0.36,.082,26,.164,.000,B
63565155,渡部　遼人,2023,オリックス,32,52,41,7,7,2,0,0,9,1,2,1,2,1,8,0,7,1,0.171,0.22,0.3,-0.32,.236,76,.508,.049,B
63565155,渡部　遼人,2024,オリックス,65,81,66,6,12,2,0,0,14,7,4,5,8,0,6,1,10,0,0.182,0.212,0.26,-0.76,.197,64,.447,.030,B
63565155,渡部　遼人,2025,オリックス,51,14,10,9,2,0,0,0,2,0,2,0,1,0,2,1,4,0,0.2,0.2,0.385,-0.04,.274,88,.557,.000,B
71175136,東　晃平,2024,オリックス,10,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.08,.000,0,.000,.000,B
71175136,東　晃平,2025,オリックス,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,-0.13,.000,0,.000,.000,B
71475132,西川　龍馬,2016,広島東洋,62,58,51,8,15,3,1,0,20,3,0,1,2,1,4,0,9,0,0.294,0.392,0.339,-0.04,.302,97,.720,.098,B
71475132,西川　龍馬,2017,広島東洋,95,220,204,23,56,10,2,5,85,27,4,1,3,2,10,1,35,4,0.275,0.417,0.309,-0.15,.302,97,.721,.142,B
71475132,西川　龍馬,2018,広島東洋,107,361,327,44,101,22,3,6,147,46,5,3,4,1,27,2,51,4,0.309,0.45,0.364,0.99,.343,111,.810,.141,B
